Trade #,Type,Signal,Date/Time,Price JPY,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
712,Entry Short,MACrossSE,2024-07-11 03:33,161.646,499,0.24,0.05,41.15,0.00,0.32,0.06,0,0.00
711,Exit Long,MACrossSE,2024-07-11 03:33,161.646,499,0.04,0.01,40.92,0.00,0.04,0.01,0,0.00
711,Entry Long,MACrossLE,2024-07-11 03:33,161.632,499,0.04,0.01,40.92,0.00,0.04,0.01,0,0.00
710,Exit Short,MACrossLE,2024-07-11 03:33,161.632,499,0.31,0.06,40.87,0.01,0.40,0.08,0,0.00
710,Entry Short,MACrossSE,2024-07-11 03:12,161.734,499,0.31,0.06,40.87,0.01,0.40,0.08,0,0.00
709,Exit Long,MACrossSE,2024-07-11 03:12,161.734,499,0.003,0.00,40.56,0.00,0.003,0.00,0,0.00
709,Entry Long,MACrossLE,2024-07-11 03:12,161.733,499,0.003,0.00,40.56,0.00,0.003,0.00,0,0.00
708,Exit Short,MACrossLE,2024-07-11 03:12,161.733,499,0.02,0.00,40.56,0.00,0.05,0.01,0,0.00
708,Entry Short,MACrossSE,2024-07-11 03:07,161.740,499,0.02,0.00,40.56,0.00,0.05,0.01,0,0.00
707,Exit Long,MACrossSE,2024-07-11 03:07,161.740,499,0.09,0.02,40.53,0.00,0.15,0.03,0,0.00
707,Entry Long,MACrossLE,2024-07-11 02:51,161.710,499,0.09,0.02,40.53,0.00,0.15,0.03,0,0.00
706,Exit Short,MACrossLE,2024-07-11 02:51,161.710,499,-0.02,0.00,40.44,0.00,0.03,0.01,0.05,0.01
706,Entry Short,MACrossSE,2024-07-11 02:49,161.704,499,-0.02,0.00,40.44,0.00,0.03,0.01,0.05,0.01
705,Exit Long,MACrossSE,2024-07-11 02:49,161.704,499,-0.01,0.00,40.46,0.00,0.04,0.01,0.05,0.01
705,Entry Long,MACrossLE,2024-07-11 02:46,161.707,499,-0.01,0.00,40.46,0.00,0.04,0.01,0.05,0.01
704,Exit Short,MACrossLE,2024-07-11 02:46,161.707,499,0.01,0.00,40.47,0.00,0.06,0.01,0.01,0.00
704,Entry Short,MACrossSE,2024-07-11 02:38,161.711,499,0.01,0.00,40.47,0.00,0.06,0.01,0.01,0.00
703,Exit Long,MACrossSE,2024-07-11 02:38,161.711,499,0.01,0.00,40.46,0.00,0.03,0.01,0.02,0.00
703,Entry Long,MACrossLE,2024-07-11 02:33,161.709,499,0.01,0.00,40.46,0.00,0.03,0.01,0.02,0.00
702,Exit Short,MACrossLE,2024-07-11 02:33,161.709,499,0.07,0.01,40.45,0.00,0.12,0.02,0,0.00
702,Entry Short,MACrossSE,2024-07-11 02:20,161.731,499,0.07,0.01,40.45,0.00,0.12,0.02,0,0.00
701,Exit Long,MACrossSE,2024-07-11 02:20,161.731,499,0.02,0.00,40.38,0.00,0.06,0.01,0.01,0.00
701,Entry Long,MACrossLE,2024-07-11 02:15,161.724,499,0.02,0.00,40.38,0.00,0.06,0.01,0.01,0.00
700,Exit Short,MACrossLE,2024-07-11 02:15,161.724,499,0.02,0.00,40.36,0.00,0.09,0.02,0.02,0.00
700,Entry Short,MACrossSE,2024-07-11 02:08,161.730,499,0.02,0.00,40.36,0.00,0.09,0.02,0.02,0.00
699,Exit Long,MACrossSE,2024-07-11 02:08,161.730,499,0.11,0.02,40.34,0.00,0.17,0.03,0,0.00
699,Entry Long,MACrossLE,2024-07-11 02:01,161.695,499,0.11,0.02,40.34,0.00,0.17,0.03,0,0.00
698,Exit Short,MACrossLE,2024-07-11 02:01,161.695,499,0.01,0.00,40.23,0.00,0.10,0.02,0.08,0.02
698,Entry Short,MACrossSE,2024-07-11 01:57,161.699,499,0.01,0.00,40.23,0.00,0.10,0.02,0.08,0.02
697,Exit Long,MACrossSE,2024-07-11 01:57,161.699,499,-0.003,0.00,40.22,0.00,0.02,0.00,0.04,0.01
697,Entry Long,MACrossLE,2024-07-11 01:54,161.700,499,-0.003,0.00,40.22,0.00,0.02,0.00,0.04,0.01
696,Exit Short,MACrossLE,2024-07-11 01:54,161.700,499,0,0.00,40.22,0.00,0.04,0.01,0.02,0.00
696,Entry Short,MACrossSE,2024-07-11 01:51,161.700,499,0,0.00,40.22,0.00,0.04,0.01,0.02,0.00
695,Exit Long,MACrossSE,2024-07-11 01:51,161.700,499,0.01,0.00,40.22,0.00,0.03,0.01,0.02,0.00
695,Entry Long,MACrossLE,2024-07-11 01:46,161.697,499,0.01,0.00,40.22,0.00,0.03,0.01,0.02,0.00
694,Exit Short,MACrossLE,2024-07-11 01:46,161.697,499,0,0.00,40.22,0.00,0.03,0.01,0.02,0.00
694,Entry Short,MACrossSE,2024-07-11 01:44,161.697,499,0,0.00,40.22,0.00,0.03,0.01,0.02,0.00
693,Exit Long,MACrossSE,2024-07-11 01:44,161.697,499,0.01,0.00,40.22,0.00,0.04,0.01,0.02,0.00
693,Entry Long,MACrossLE,2024-07-11 01:41,161.694,499,0.01,0.00,40.22,0.00,0.04,0.01,0.02,0.00
692,Exit Short,MACrossLE,2024-07-11 01:41,161.694,499,0.04,0.01,40.21,0.00,0.10,0.02,0,0.00
692,Entry Short,MACrossSE,2024-07-11 01:32,161.707,499,0.04,0.01,40.21,0.00,0.10,0.02,0,0.00
691,Exit Long,MACrossSE,2024-07-11 01:32,161.707,499,0.05,0.01,40.17,0.00,0.07,0.01,0,0.00
691,Entry Long,MACrossLE,2024-07-11 01:20,161.692,499,0.05,0.01,40.17,0.00,0.07,0.01,0,0.00
690,Exit Short,MACrossLE,2024-07-11 01:20,161.692,499,0.02,0.00,40.12,0.00,0.05,0.01,0.01,0.00
690,Entry Short,MACrossSE,2024-07-11 01:11,161.699,499,0.02,0.00,40.12,0.00,0.05,0.01,0.01,0.00
689,Exit Long,MACrossSE,2024-07-11 01:11,161.699,499,0.04,0.01,40.10,0.00,0.06,0.01,0,0.00
689,Entry Long,MACrossLE,2024-07-11 01:01,161.687,499,0.04,0.01,40.10,0.00,0.06,0.01,0,0.00
688,Exit Short,MACrossLE,2024-07-11 01:01,161.687,499,0.003,0.00,40.06,0.00,0.03,0.01,0.01,0.00
688,Entry Short,MACrossSE,2024-07-11 00:59,161.688,499,0.003,0.00,40.06,0.00,0.03,0.01,0.01,0.00
687,Exit Long,MACrossSE,2024-07-11 00:59,161.688,499,0.06,0.01,40.06,0.00,0.08,0.02,0.02,0.00
687,Entry Long,MACrossLE,2024-07-11 00:48,161.669,499,0.06,0.01,40.06,0.00,0.08,0.02,0.02,0.00
686,Exit Short,MACrossLE,2024-07-11 00:48,161.669,499,-0.01,0.00,40.00,0.00,0.02,0.00,0.08,0.02
686,Entry Short,MACrossSE,2024-07-11 00:43,161.666,499,-0.01,0.00,40.00,0.00,0.02,0.00,0.08,0.02
685,Exit Long,MACrossSE,2024-07-11 00:43,161.666,499,0.01,0.00,40.01,0.00,0.05,0.01,0.02,0.00
685,Entry Long,MACrossLE,2024-07-11 00:35,161.663,499,0.01,0.00,40.01,0.00,0.05,0.01,0.02,0.00
684,Exit Short,MACrossLE,2024-07-11 00:35,161.663,499,0,0.00,40.00,0.00,0.01,0.00,0.003,0.00
684,Entry Short,MACrossSE,2024-07-11 00:33,161.663,499,0,0.00,40.00,0.00,0.01,0.00,0.003,0.00
683,Exit Long,MACrossSE,2024-07-11 00:33,161.663,499,-0.003,0.00,40.00,0.00,0.003,0.00,0.01,0.00
683,Entry Long,MACrossLE,2024-07-11 00:31,161.664,499,-0.003,0.00,40.00,0.00,0.003,0.00,0.01,0.00
682,Exit Short,MACrossLE,2024-07-11 00:31,161.664,499,0.003,0.00,40.00,0.00,0.02,0.00,0.02,0.00
682,Entry Short,MACrossSE,2024-07-11 00:26,161.665,499,0.003,0.00,40.00,0.00,0.02,0.00,0.02,0.00
681,Exit Long,MACrossSE,2024-07-11 00:26,161.665,500,0.12,0.02,40.00,0.00,0.16,0.03,0,0.00
681,Entry Long,MACrossLE,2024-07-11 00:14,161.626,500,0.12,0.02,40.00,0.00,0.16,0.03,0,0.00
680,Exit Short,MACrossLE,2024-07-11 00:14,161.626,499,0.13,0.03,39.88,0.00,0.15,0.03,0.01,0.00
680,Entry Short,MACrossSE,2024-07-10 23:52,161.669,499,0.13,0.03,39.88,0.00,0.15,0.03,0.01,0.00
679,Exit Long,MACrossSE,2024-07-10 23:52,161.669,499,0.02,0.00,39.75,0.00,0.06,0.01,0.01,0.00
679,Entry Long,MACrossLE,2024-07-10 23:42,161.661,499,0.02,0.00,39.75,0.00,0.06,0.01,0.01,0.00
678,Exit Short,MACrossLE,2024-07-10 23:42,161.661,499,0.01,0.00,39.72,0.00,0.01,0.00,0,0.00
678,Entry Short,MACrossSE,2024-07-10 23:42,161.664,499,0.01,0.00,39.72,0.00,0.01,0.00,0,0.00
677,Exit Long,MACrossSE,2024-07-10 23:42,161.664,499,0,0.00,39.71,0.00,0.02,0.00,0.03,0.01
677,Entry Long,MACrossLE,2024-07-10 23:40,161.664,499,0,0.00,39.71,0.00,0.02,0.00,0.03,0.01
676,Exit Short,MACrossLE,2024-07-10 23:40,161.664,499,0.02,0.00,39.71,0.00,0.06,0.01,0.003,0.00
676,Entry Short,MACrossSE,2024-07-10 23:34,161.670,499,0.02,0.00,39.71,0.00,0.06,0.01,0.003,0.00
675,Exit Long,MACrossSE,2024-07-10 23:34,161.670,499,0.09,0.02,39.69,0.00,0.13,0.03,0,0.00
675,Entry Long,MACrossLE,2024-07-10 23:25,161.641,499,0.09,0.02,39.69,0.00,0.13,0.03,0,0.00
674,Exit Short,MACrossLE,2024-07-10 23:25,161.641,499,0.05,0.01,39.60,0.00,0.10,0.02,0.01,0.00
674,Entry Short,MACrossSE,2024-07-10 23:18,161.657,499,0.05,0.01,39.60,0.00,0.10,0.02,0.01,0.00
673,Exit Long,MACrossSE,2024-07-10 23:18,161.657,499,0.02,0.00,39.55,0.00,0.08,0.02,0.06,0.01
673,Entry Long,MACrossLE,2024-07-10 23:10,161.652,499,0.02,0.00,39.55,0.00,0.08,0.02,0.06,0.01
672,Exit Short,MACrossLE,2024-07-10 23:10,161.652,499,-0.01,0.00,39.54,0.00,0.04,0.01,0.04,0.01
672,Entry Short,MACrossSE,2024-07-10 23:08,161.650,499,-0.01,0.00,39.54,0.00,0.04,0.01,0.04,0.01
671,Exit Long,MACrossSE,2024-07-10 23:08,161.650,500,0.19,0.04,39.55,0.00,0.25,0.05,0,0.00
671,Entry Long,MACrossLE,2024-07-10 22:56,161.589,500,0.19,0.04,39.55,0.00,0.25,0.05,0,0.00
670,Exit Short,MACrossLE,2024-07-10 22:56,161.589,500,0.06,0.01,39.36,0.00,0.11,0.02,0,0.00
670,Entry Short,MACrossSE,2024-07-10 22:48,161.608,500,0.06,0.01,39.36,0.00,0.11,0.02,0,0.00
669,Exit Long,MACrossSE,2024-07-10 22:48,161.608,500,0.02,0.00,39.30,0.00,0.10,0.02,0.02,0.00
669,Entry Long,MACrossLE,2024-07-10 22:40,161.600,500,0.02,0.00,39.30,0.00,0.10,0.02,0.02,0.00
668,Exit Short,MACrossLE,2024-07-10 22:40,161.600,500,0.01,0.00,39.27,0.00,0.04,0.01,0.02,0.00
668,Entry Short,MACrossSE,2024-07-10 22:37,161.602,500,0.01,0.00,39.27,0.00,0.04,0.01,0.02,0.00
667,Exit Long,MACrossSE,2024-07-10 22:37,161.602,500,0,0.00,39.27,0.00,0.02,0.00,0.01,0.00
667,Entry Long,MACrossLE,2024-07-10 22:35,161.602,500,0,0.00,39.27,0.00,0.02,0.00,0.01,0.00
666,Exit Short,MACrossLE,2024-07-10 22:35,161.602,500,0.01,0.00,39.27,0.00,0.03,0.01,0.01,0.00
666,Entry Short,MACrossSE,2024-07-10 22:32,161.606,500,0.01,0.00,39.27,0.00,0.03,0.01,0.01,0.00
665,Exit Long,MACrossSE,2024-07-10 22:32,161.606,500,0.003,0.00,39.25,0.00,0.003,0.00,0,0.00
665,Entry Long,MACrossLE,2024-07-10 22:32,161.605,500,0.003,0.00,39.25,0.00,0.003,0.00,0,0.00
664,Exit Short,MACrossLE,2024-07-10 22:32,161.605,500,0.01,0.00,39.25,0.00,0.06,0.01,0.03,0.01
664,Entry Short,MACrossSE,2024-07-10 22:27,161.609,500,0.01,0.00,39.25,0.00,0.06,0.01,0.03,0.01
663,Exit Long,MACrossSE,2024-07-10 22:27,161.609,500,0.13,0.03,39.24,0.00,0.15,0.03,0,0.00
663,Entry Long,MACrossLE,2024-07-10 22:13,161.568,500,0.13,0.03,39.24,0.00,0.15,0.03,0,0.00
662,Exit Short,MACrossLE,2024-07-10 22:13,161.568,500,0.02,0.00,39.11,0.00,0.02,0.00,0,0.00
662,Entry Short,MACrossSE,2024-07-10 22:13,161.573,500,0.02,0.00,39.11,0.00,0.02,0.00,0,0.00
661,Exit Long,MACrossSE,2024-07-10 22:13,161.573,500,0.04,0.01,39.10,0.00,0.11,0.02,0,0.00
661,Entry Long,MACrossLE,2024-07-10 22:07,161.559,500,0.04,0.01,39.10,0.00,0.11,0.02,0,0.00
660,Exit Short,MACrossLE,2024-07-10 22:07,161.559,500,0.09,0.02,39.05,0.00,0.17,0.03,0.01,0.00
660,Entry Short,MACrossSE,2024-07-10 21:58,161.589,500,0.09,0.02,39.05,0.00,0.17,0.03,0.01,0.00
659,Exit Long,MACrossSE,2024-07-10 21:58,161.589,500,0.04,0.01,38.96,0.00,0.12,0.02,0,0.00
659,Entry Long,MACrossLE,2024-07-10 21:52,161.576,500,0.04,0.01,38.96,0.00,0.12,0.02,0,0.00
658,Exit Short,MACrossLE,2024-07-10 21:52,161.576,500,0.16,0.03,38.92,0.00,0.21,0.04,0.01,0.00
658,Entry Short,MACrossSE,2024-07-10 21:36,161.627,500,0.16,0.03,38.92,0.00,0.21,0.04,0.01,0.00
657,Exit Long,MACrossSE,2024-07-10 21:36,161.627,500,0.003,0.00,38.76,0.00,0.003,0.00,0,0.00
657,Entry Long,MACrossLE,2024-07-10 21:36,161.626,500,0.003,0.00,38.76,0.00,0.003,0.00,0,0.00
656,Exit Short,MACrossLE,2024-07-10 21:36,161.626,499,0.06,0.01,38.76,0.00,0.09,0.02,0,0.00
656,Entry Short,MACrossSE,2024-07-10 21:27,161.644,499,0.06,0.01,38.76,0.00,0.09,0.02,0,0.00
655,Exit Long,MACrossSE,2024-07-10 21:27,161.644,499,0.04,0.01,38.70,0.00,0.09,0.02,0.02,0.00
655,Entry Long,MACrossLE,2024-07-10 21:22,161.632,499,0.04,0.01,38.70,0.00,0.09,0.02,0.02,0.00
654,Exit Short,MACrossLE,2024-07-10 21:22,161.632,500,0.01,0.00,38.67,0.00,0.10,0.02,0.02,0.00
654,Entry Short,MACrossSE,2024-07-10 21:20,161.636,500,0.01,0.00,38.67,0.00,0.10,0.02,0.02,0.00
653,Exit Long,MACrossSE,2024-07-10 21:20,161.636,500,0.11,0.02,38.65,0.00,0.19,0.04,0.03,0.01
653,Entry Long,MACrossLE,2024-07-10 21:10,161.599,500,0.11,0.02,38.65,0.00,0.19,0.04,0.03,0.01
652,Exit Short,MACrossLE,2024-07-10 21:10,161.599,500,-0.01,0.00,38.54,0.00,0.05,0.01,0.04,0.01
652,Entry Short,MACrossSE,2024-07-10 21:07,161.596,500,-0.01,0.00,38.54,0.00,0.05,0.01,0.04,0.01
651,Exit Long,MACrossSE,2024-07-10 21:07,161.596,500,0.07,0.01,38.55,0.00,0.14,0.03,0,0.00
651,Entry Long,MACrossLE,2024-07-10 21:01,161.572,500,0.07,0.01,38.55,0.00,0.14,0.03,0,0.00
650,Exit Short,MACrossLE,2024-07-10 21:01,161.572,500,-0.02,0.00,38.48,0.00,0.05,0.01,0.09,0.02
650,Entry Short,MACrossSE,2024-07-10 20:59,161.567,500,-0.02,0.00,38.48,0.00,0.05,0.01,0.09,0.02
649,Exit Long,MACrossSE,2024-07-10 20:59,161.567,500,0.20,0.04,38.49,0.00,0.35,0.07,0,0.00
649,Entry Long,MACrossLE,2024-07-10 20:51,161.502,500,0.20,0.04,38.49,0.00,0.35,0.07,0,0.00
648,Exit Short,MACrossLE,2024-07-10 20:51,161.502,500,0.10,0.02,38.29,0.00,0.19,0.04,0.05,0.01
648,Entry Short,MACrossSE,2024-07-10 20:42,161.533,500,0.10,0.02,38.29,0.00,0.19,0.04,0.05,0.01
647,Exit Long,MACrossSE,2024-07-10 20:42,161.533,500,0.02,0.00,38.19,0.00,0.10,0.02,0.07,0.01
647,Entry Long,MACrossLE,2024-07-10 20:36,161.527,500,0.02,0.00,38.19,0.00,0.10,0.02,0.07,0.01
646,Exit Short,MACrossLE,2024-07-10 20:36,161.527,500,0.12,0.02,38.18,0.00,0.19,0.04,0,0.00
646,Entry Short,MACrossSE,2024-07-10 20:27,161.565,500,0.12,0.02,38.18,0.00,0.19,0.04,0,0.00
645,Exit Long,MACrossSE,2024-07-10 20:27,161.565,500,0.07,0.01,38.06,0.00,0.15,0.03,0,0.00
645,Entry Long,MACrossLE,2024-07-10 20:20,161.541,500,0.07,0.01,38.06,0.00,0.15,0.03,0,0.00
644,Exit Short,MACrossLE,2024-07-10 20:20,161.541,500,0.05,0.01,37.98,0.00,0.11,0.02,0.01,0.00
644,Entry Short,MACrossSE,2024-07-10 20:12,161.558,500,0.05,0.01,37.98,0.00,0.11,0.02,0.01,0.00
643,Exit Long,MACrossSE,2024-07-10 20:12,161.558,500,-0.003,0.00,37.93,0.00,0.05,0.01,0.03,0.01
643,Entry Long,MACrossLE,2024-07-10 20:07,161.559,500,-0.003,0.00,37.93,0.00,0.05,0.01,0.03,0.01
642,Exit Short,MACrossLE,2024-07-10 20:07,161.559,499,0.23,0.05,37.93,0.00,0.34,0.07,0,0.00
642,Entry Short,MACrossSE,2024-07-10 19:54,161.635,499,0.23,0.05,37.93,0.00,0.34,0.07,0,0.00
641,Exit Long,MACrossSE,2024-07-10 19:54,161.635,499,0.01,0.00,37.70,0.00,0.01,0.00,0,0.00
641,Entry Long,MACrossLE,2024-07-10 19:54,161.631,499,0.01,0.00,37.70,0.00,0.01,0.00,0,0.00
640,Exit Short,MACrossLE,2024-07-10 19:54,161.631,500,-0.003,0.00,37.69,0.00,0.03,0.01,0.02,0.00
640,Entry Short,MACrossSE,2024-07-10 19:51,161.630,500,-0.003,0.00,37.69,0.00,0.03,0.01,0.02,0.00
639,Exit Long,MACrossSE,2024-07-10 19:51,161.630,500,0.21,0.04,37.69,0.00,0.23,0.05,0,0.00
639,Entry Long,MACrossLE,2024-07-10 19:27,161.563,500,0.21,0.04,37.69,0.00,0.23,0.05,0,0.00
638,Exit Short,MACrossLE,2024-07-10 19:27,161.563,500,0.06,0.01,37.48,0.00,0.09,0.02,0,0.00
638,Entry Short,MACrossSE,2024-07-10 19:15,161.582,500,0.06,0.01,37.48,0.00,0.09,0.02,0,0.00
637,Exit Long,MACrossSE,2024-07-10 19:15,161.582,500,0,0.00,37.42,0.00,0.03,0.01,0.02,0.00
637,Entry Long,MACrossLE,2024-07-10 19:12,161.582,500,0,0.00,37.42,0.00,0.03,0.01,0.02,0.00
636,Exit Short,MACrossLE,2024-07-10 19:12,161.582,500,0.02,0.00,37.42,0.00,0.03,0.01,0.02,0.00
636,Entry Short,MACrossSE,2024-07-10 19:07,161.587,500,0.02,0.00,37.42,0.00,0.03,0.01,0.02,0.00
635,Exit Long,MACrossSE,2024-07-10 19:07,161.587,500,-0.003,0.00,37.41,0.00,0.02,0.00,0.02,0.00
635,Entry Long,MACrossLE,2024-07-10 19:05,161.588,500,-0.003,0.00,37.41,0.00,0.02,0.00,0.02,0.00
634,Exit Short,MACrossLE,2024-07-10 19:05,161.588,500,-0.003,0.00,37.41,0.00,0.03,0.01,0.02,0.00
634,Entry Short,MACrossSE,2024-07-10 19:01,161.587,500,-0.003,0.00,37.41,0.00,0.03,0.01,0.02,0.00
633,Exit Long,MACrossSE,2024-07-10 19:01,161.587,500,-0.003,0.00,37.41,0.00,0.02,0.00,0.04,0.01
633,Entry Long,MACrossLE,2024-07-10 18:56,161.588,500,-0.003,0.00,37.41,0.00,0.02,0.00,0.04,0.01
632,Exit Short,MACrossLE,2024-07-10 18:56,161.588,500,0,0.00,37.42,0.00,0,0.00,0,0.00
632,Entry Short,MACrossSE,2024-07-10 18:56,161.588,500,0,0.00,37.42,0.00,0,0.00,0,0.00
631,Exit Long,MACrossSE,2024-07-10 18:56,161.588,500,0.02,0.00,37.42,0.00,0.03,0.01,0.003,0.00
631,Entry Long,MACrossLE,2024-07-10 18:48,161.582,500,0.02,0.00,37.42,0.00,0.03,0.01,0.003,0.00
630,Exit Short,MACrossLE,2024-07-10 18:48,161.582,500,-0.003,0.00,37.40,0.00,0.02,0.00,0.03,0.01
630,Entry Short,MACrossSE,2024-07-10 18:46,161.581,500,-0.003,0.00,37.40,0.00,0.02,0.00,0.03,0.01
629,Exit Long,MACrossSE,2024-07-10 18:46,161.581,500,0.003,0.00,37.40,0.00,0.003,0.00,0,0.00
629,Entry Long,MACrossLE,2024-07-10 18:46,161.580,500,0.003,0.00,37.40,0.00,0.003,0.00,0,0.00
628,Exit Short,MACrossLE,2024-07-10 18:46,161.580,500,0.07,0.01,37.40,0.00,0.10,0.02,0,0.00
628,Entry Short,MACrossSE,2024-07-10 18:28,161.604,500,0.07,0.01,37.40,0.00,0.10,0.02,0,0.00
627,Exit Long,MACrossSE,2024-07-10 18:28,161.604,500,0.03,0.01,37.32,0.00,0.06,0.01,0.01,0.00
627,Entry Long,MACrossLE,2024-07-10 18:17,161.595,500,0.03,0.01,37.32,0.00,0.06,0.01,0.01,0.00
626,Exit Short,MACrossLE,2024-07-10 18:17,161.595,500,0.06,0.01,37.30,0.00,0.09,0.02,0,0.00
626,Entry Short,MACrossSE,2024-07-10 18:10,161.613,500,0.06,0.01,37.30,0.00,0.09,0.02,0,0.00
625,Exit Long,MACrossSE,2024-07-10 18:10,161.613,499,0.15,0.03,37.24,0.00,0.19,0.04,0.02,0.00
625,Entry Long,MACrossLE,2024-07-10 17:59,161.564,499,0.15,0.03,37.24,0.00,0.19,0.04,0.02,0.00
624,Exit Short,MACrossLE,2024-07-10 17:59,161.564,499,0.02,0.00,37.09,0.00,0.05,0.01,0,0.00
624,Entry Short,MACrossSE,2024-07-10 17:53,161.572,499,0.02,0.00,37.09,0.00,0.05,0.01,0,0.00
623,Exit Long,MACrossSE,2024-07-10 17:53,161.572,499,0.01,0.00,37.07,0.00,0.01,0.00,0,0.00
623,Entry Long,MACrossLE,2024-07-10 17:53,161.570,499,0.01,0.00,37.07,0.00,0.01,0.00,0,0.00
622,Exit Short,MACrossLE,2024-07-10 17:53,161.570,499,0.13,0.03,37.06,0.00,0.17,0.03,0.003,0.00
622,Entry Short,MACrossSE,2024-07-10 17:21,161.611,499,0.13,0.03,37.06,0.00,0.17,0.03,0.003,0.00
621,Exit Long,MACrossSE,2024-07-10 17:21,161.611,499,0.01,0.00,36.93,0.00,0.01,0.00,0.003,0.00
621,Entry Long,MACrossLE,2024-07-10 17:08,161.609,499,0.01,0.00,36.93,0.00,0.01,0.00,0.003,0.00
620,Exit Short,MACrossLE,2024-07-10 17:08,161.609,498,0.32,0.06,36.93,0.01,0.37,0.07,0,0.00
620,Entry Short,MACrossSE,2024-07-10 16:59,161.713,498,0.32,0.06,36.93,0.01,0.37,0.07,0,0.00
619,Exit Long,MACrossSE,2024-07-10 16:59,161.713,498,0.04,0.01,36.61,0.00,0.11,0.02,0.02,0.00
619,Entry Long,MACrossLE,2024-07-10 16:48,161.699,498,0.04,0.01,36.61,0.00,0.11,0.02,0.02,0.00
618,Exit Short,MACrossLE,2024-07-10 16:48,161.699,498,0.02,0.00,36.56,0.00,0.04,0.01,0.01,0.00
618,Entry Short,MACrossSE,2024-07-10 16:38,161.707,498,0.02,0.00,36.56,0.00,0.04,0.01,0.01,0.00
617,Exit Long,MACrossSE,2024-07-10 16:38,161.707,498,-0.003,0.00,36.54,0.00,0.01,0.00,0.01,0.00
617,Entry Long,MACrossLE,2024-07-10 16:36,161.708,498,-0.003,0.00,36.54,0.00,0.01,0.00,0.01,0.00
616,Exit Short,MACrossLE,2024-07-10 16:36,161.708,498,0.02,0.00,36.54,0.00,0.06,0.01,0.003,0.00
616,Entry Short,MACrossSE,2024-07-10 16:29,161.715,498,0.02,0.00,36.54,0.00,0.06,0.01,0.003,0.00
615,Exit Long,MACrossSE,2024-07-10 16:29,161.715,498,-0.003,0.00,36.52,0.00,0.03,0.01,0.01,0.00
615,Entry Long,MACrossLE,2024-07-10 16:26,161.716,498,-0.003,0.00,36.52,0.00,0.03,0.01,0.01,0.00
614,Exit Short,MACrossLE,2024-07-10 16:26,161.716,498,0.07,0.01,36.52,0.00,0.10,0.02,0,0.00
614,Entry Short,MACrossSE,2024-07-10 16:12,161.740,498,0.07,0.01,36.52,0.00,0.10,0.02,0,0.00
613,Exit Long,MACrossSE,2024-07-10 16:12,161.740,498,0.02,0.00,36.45,0.00,0.06,0.01,0,0.00
613,Entry Long,MACrossLE,2024-07-10 16:06,161.734,498,0.02,0.00,36.45,0.00,0.06,0.01,0,0.00
612,Exit Short,MACrossLE,2024-07-10 16:06,161.734,498,0.03,0.01,36.43,0.00,0.05,0.01,0,0.00
612,Entry Short,MACrossSE,2024-07-10 15:58,161.743,498,0.03,0.01,36.43,0.00,0.05,0.01,0,0.00
611,Exit Long,MACrossSE,2024-07-10 15:58,161.743,498,0,0.00,36.40,0.00,0.04,0.01,0.04,0.01
611,Entry Long,MACrossLE,2024-07-10 15:56,161.743,498,0,0.00,36.40,0.00,0.04,0.01,0.04,0.01
610,Exit Short,MACrossLE,2024-07-10 15:56,161.743,498,0.02,0.00,36.40,0.00,0.04,0.01,0.02,0.00
610,Entry Short,MACrossSE,2024-07-10 15:49,161.749,498,0.02,0.00,36.40,0.00,0.04,0.01,0.02,0.00
609,Exit Long,MACrossSE,2024-07-10 15:49,161.749,498,-0.003,0.00,36.38,0.00,0.03,0.01,0.03,0.01
609,Entry Long,MACrossLE,2024-07-10 15:45,161.750,498,-0.003,0.00,36.38,0.00,0.03,0.01,0.03,0.01
608,Exit Short,MACrossLE,2024-07-10 15:45,161.750,498,0.03,0.01,36.39,0.00,0.06,0.01,0.003,0.00
608,Entry Short,MACrossSE,2024-07-10 15:38,161.759,498,0.03,0.01,36.39,0.00,0.06,0.01,0.003,0.00
607,Exit Long,MACrossSE,2024-07-10 15:38,161.759,498,-0.01,0.00,36.36,0.00,0.02,0.00,0.04,0.01
607,Entry Long,MACrossLE,2024-07-10 15:35,161.763,498,-0.01,0.00,36.36,0.00,0.02,0.00,0.04,0.01
606,Exit Short,MACrossLE,2024-07-10 15:35,161.763,498,0.003,0.00,36.37,0.00,0.003,0.00,0,0.00
606,Entry Short,MACrossSE,2024-07-10 15:35,161.764,498,0.003,0.00,36.37,0.00,0.003,0.00,0,0.00
605,Exit Long,MACrossSE,2024-07-10 15:35,161.764,498,-0.003,0.00,36.37,0.00,0.02,0.00,0.02,0.00
605,Entry Long,MACrossLE,2024-07-10 15:33,161.765,498,-0.003,0.00,36.37,0.00,0.02,0.00,0.02,0.00
604,Exit Short,MACrossLE,2024-07-10 15:33,161.765,498,-0.003,0.00,36.37,0.00,0.02,0.00,0.02,0.00
604,Entry Short,MACrossSE,2024-07-10 15:29,161.764,498,-0.003,0.00,36.37,0.00,0.02,0.00,0.02,0.00
603,Exit Long,MACrossSE,2024-07-10 15:29,161.764,498,0.03,0.01,36.37,0.00,0.06,0.01,0,0.00
603,Entry Long,MACrossLE,2024-07-10 15:22,161.754,498,0.03,0.01,36.37,0.00,0.06,0.01,0,0.00
602,Exit Short,MACrossLE,2024-07-10 15:22,161.754,498,0.08,0.02,36.34,0.00,0.12,0.02,0,0.00
